DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum of Sales_CR,ZIPcode,TIMESTAMP - Year,TIMESTAMP - Month
798.0,AR,Others,438087.235,2.20539035,5288.0,2017.0,November
1114.0,OX,F&P,9209.597448,-0.407531644,1174.0,2017.0,November
1114.0,OX,F&P,213297.6773,-0.407531644,1174.0,2016.0,November
1131.0,NI,T&R,163845.1004,-0.470659652,7577.0,2017.0,November
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,November
1156.0,NI,T&R,2077566.713,0.336534719,1386.0,2017.0,November
1173.0,OX,F&P,17628.32267,-0.505484568,6370.0,2017.0,November
1174.0,CB,F&P,11236.176,-0.505484568,6370.0,2017.0,November
1176.0,NI,T&R,1656281.9,0.196900441,3492.0,2017.0,November
1180.0,NI,F&P,6240.0906,-0.407531644,1174.0,2017.0,November
798.0,AR,Others,420235.5668,2.20539035,5288.0,2017.0,October
1114.0,OX,F&P,7117.664337,-0.407531644,1174.0,2016.0,October
1114.0,OX,F&P,9245.177028,-0.407531644,1174.0,2017.0,October
1131.0,NI,T&R,129022.0956,-0.470659652,7577.0,2017.0,October
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,October
1156.0,NI,T&R,2117439.532,0.336534719,1386.0,2017.0,October
1173.0,OX,F&P,15897.57194,-0.505484568,6370.0,2017.0,October
1174.0,CB,F&P,6845.514,-0.505484568,6370.0,2017.0,October
1176.0,NI,T&R,1776003.355,0.196900441,3492.0,2017.0,October
1180.0,NI,F&P,6981.3661,-0.407531644,1174.0,2017.0,October
798.0,AR,Others,389590.1472,2.20539035,5288.0,2017.0,September
1114.0,OX,F&P,9338.470352,-0.407531644,1174.0,2016.0,September
1114.0,OX,F&P,11642.62499,-0.407531644,1174.0,2017.0,September
1131.0,NI,T&R,133492.2891,-0.470659652,7577.0,2017.0,September
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,September
1156.0,NI,T&R,2072138.124,0.336534719,1386.0,2017.0,September
1173.0,OX,F&P,21378.97103,-0.505484568,6370.0,2017.0,September
1174.0,CB,F&P,10255.554,-0.505484568,6370.0,2017.0,September
1176.0,NI,T&R,1725151.633,0.196900441,3492.0,2017.0,September
1180.0,NI,F&P,9569.6995,-0.407531644,1174.0,2017.0,September
798.0,AR,Others,410826.0338,2.20539035,5288.0,2017.0,August
1114.0,OX,F&P,9209.873505,-0.407531644,1174.0,2016.0,August
1114.0,OX,F&P,11696.86037,-0.407531644,1174.0,2017.0,August
1131.0,NI,T&R,177723.2869,-0.470659652,7577.0,2017.0,August
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,August
1156.0,NI,T&R,2136261.242,0.336534719,1386.0,2017.0,August
1173.0,OX,F&P,21238.52825,-0.505484568,6370.0,2017.0,August
1174.0,CB,F&P,11235.234,-0.505484568,6370.0,2017.0,August
1176.0,NI,T&R,1711892.945,0.196900441,3492.0,2017.0,August
1180.0,NI,F&P,9713.4958,-0.407531644,1174.0,2017.0,August
798.0,AR,Others,429537.983,2.20539035,5288.0,2017.0,July
1114.0,OX,F&P,7755.684805,-0.407531644,1174.0,2016.0,July
1114.0,OX,F&P,10185.20698,-0.407531644,1174.0,2017.0,July
1131.0,NI,T&R,157471.0675,-0.470659652,7577.0,2017.0,July
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2017.0,July
1156.0,NI,T&R,520551.8952,0.336534719,1386.0,2016.0,July
1156.0,NI,T&R,2147397.095,0.336534719,1386.0,2017.0,July
1173.0,OX,F&P,15312.39369,-0.505484568,6370.0,2017.0,July
1174.0,CB,F&P,12778.701,-0.505484568,6370.0,2017.0,July
1176.0,NI,T&R,1829345.763,0.196900441,3492.0,2017.0,July
1180.0,NI,F&P,23006.2933,-0.407531644,1174.0,2017.0,July
798.0,AR,Others,433300.4573,2.20539035,5288.0,2017.0,June
1114.0,OX,F&P,10263.96946,-0.407531644,1174.0,2016.0,June
1114.0,OX,F&P,10709.72853,-0.407531644,1174.0,2017.0,June
1131.0,NI,T&R,21472.83997,-0.470659652,7577.0,2017.0,June
1143.0,NI,F&P,17458.67663,-0.407531644,1174.0,2017.0,June
1156.0,NI,T&R,944763.5411,0.336534719,1386.0,2016.0,June
1156.0,NI,T&R,2038173.215,0.336534719,1386.0,2017.0,June
1173.0,OX,F&P,30480.21393,-0.505484568,6370.0,2017.0,June
1174.0,CB,F&P,13510.635,-0.505484568,6370.0,2017.0,June
1176.0,NI,T&R,1986376.673,0.196900441,3492.0,2017.0,June
1180.0,NI,F&P,8050.3634,-0.407531644,1174.0,2017.0,June
798.0,AR,Others,411408.4809,2.20539035,5288.0,2017.0,May
1114.0,OX,F&P,10179.87635,-0.407531644,1174.0,2017.0,May
1114.0,OX,F&P,94676.07444,-0.407531644,1174.0,2016.0,May
1156.0,NI,T&R,2170125.828,0.336534719,1386.0,2017.0,May
1173.0,OX,F&P,25998.9645,-0.505484568,6370.0,2017.0,May
1174.0,CB,F&P,7224.85112,-0.505484568,6370.0,2017.0,May
1176.0,NI,T&R,2150117.185,0.196900441,3492.0,2017.0,May
1180.0,NI,F&P,15312.6339,-0.407531644,1174.0,2017.0,May
798.0,AR,Others,393617.0658,2.20539035,5288.0,2017.0,April
1114.0,OX,F&P,9668.96221,-0.407531644,1174.0,2017.0,April
1114.0,OX,F&P,20384.66477,-0.407531644,1174.0,2016.0,April
1156.0,NI,T&R,2104564.747,0.336534719,1386.0,2017.0,April
1176.0,NI,T&R,2342649.061,0.196900441,3492.0,2017.0,April
1180.0,NI,F&P,53420.43692,-0.407531644,1174.0,2017.0,April
798.0,AR,Others,398972.901,2.20539035,5288.0,2017.0,March
1114.0,OX,F&P,10570.63084,-0.407531644,1174.0,2017.0,March
1156.0,NI,T&R,2188200.688,0.336534719,1386.0,2017.0,March
1176.0,NI,T&R,2674686.98,0.196900441,3492.0,2017.0,March
798.0,AR,Others,386373.2987,2.20539035,5288.0,2017.0,February
1114.0,OX,F&P,10335.01099,-0.407531644,1174.0,2017.0,February
1156.0,NI,T&R,526021.3565,0.336534719,1386.0,2017.0,February
1176.0,NI,T&R,3050404.195,0.196900441,3492.0,2017.0,February
798.0,AR,Others,419887.4375,2.20539035,5288.0,2017.0,January
798.0,AR,Others,487455.0647,2.20539035,5288.0,2018.0,January
1114.0,OX,F&P,9760.496861,-0.407531644,1174.0,2017.0,January
1114.0,OX,F&P,1051621.568,-0.407531644,1174.0,2018.0,January
1131.0,NI,T&R,132131.5219,-0.470659652,7577.0,2018.0,January
1143.0,NI,F&P,0.0,-0.407531644,1174.0,2018.0,January
1156.0,NI,T&R,1607057.417,0.336534719,1386.0,2018.0,January
1173.0,OX,F&P,8253.07866,-0.505484568,6370.0,2018.0,January
1174.0,CB,F&P,6177.636,-0.505484568,6370.0,2018.0,January
1176.0,NI,T&R,1111640.091,0.196900441,3492.0,2017.0,January
1176.0,NI,T&R,1323034.532,0.196900441,3492.0,2018.0,January
1180.0,NI,F&P,5660.4466,-0.407531644,1174.0,2018.0,January
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
