DP_ID,gas,MARKET_DOMAIN_DESCR,MOD_VOLUME_CONSUMPTION,Sum.of.Sales_CR,ZIPcode,TIMESTAMP...Year,TIMESTAMP...Month,x,dateNumber
1125,NI,T&R,18685.43743,0.369085137,5287,2016,February,2016-February,4
1125,NI,T&R,14880.58733,0.369085137,5287,2016,March,2016-March,5
1125,NI,T&R,6310.444891,0.369085137,5287,2016,April,2016-April,6
1125,NI,T&R,13074.2104,0.369085137,5287,2016,May,2016-May,7
1125,NI,T&R,17518.14031,0.369085137,5287,2016,June,2016-June,8
1125,NI,T&R,13260.62168,0.369085137,5287,2016,July,2016-July,9
1125,NI,T&R,7471.583293,0.369085137,5287,2016,August,2016-August,10
1125,NI,T&R,8211.008391,0.369085137,5287,2016,September,2016-September,11
1125,NI,T&R,6877.069195,0.369085137,5287,2016,October,2016-October,12
1125,NI,T&R,18363.42846,0.369085137,5287,2016,November,2016-November,13
1125,NI,T&R,27504.5704,0.369085137,5287,2016,December,2016-December,14
1125,NI,T&R,21899.52996,0.369085137,5287,2017,January,2017-January,15
1125,NI,T&R,21061.64899,0.369085137,5287,2017,February,2017-February,16
1125,NI,T&R,21500.69588,0.369085137,5287,2017,March,2017-March,17
1125,NI,T&R,13102.05561,0.369085137,5287,2017,April,2017-April,18
1125,NI,T&R,26372.58698,0.369085137,5287,2017,May,2017-May,19
1126,NI,T&R,479434.0887,0.369085137,5287,2015,November,2015-November,1
1126,NI,T&R,148657.7854,0.369085137,5287,2015,December,2015-December,2
1126,NI,T&R,295971.4655,0.369085137,5287,2016,February,2016-February,4
1126,NI,T&R,210133.4346,0.369085137,5287,2016,March,2016-March,5
1126,NI,T&R,248801.5974,0.369085137,5287,2016,April,2016-April,6
1126,NI,T&R,160467.1959,0.369085137,5287,2016,May,2016-May,7
1126,NI,T&R,387882.8278,0.369085137,5287,2016,June,2016-June,8
1126,NI,T&R,239117.4182,0.369085137,5287,2016,July,2016-July,9
1126,NI,T&R,203049.0145,0.369085137,5287,2016,August,2016-August,10
1126,NI,T&R,301817.3982,0.369085137,5287,2016,September,2016-September,11
1126,NI,T&R,358196.4161,0.369085137,5287,2016,October,2016-October,12
1126,NI,T&R,221453.9934,0.369085137,5287,2016,November,2016-November,13
1126,NI,T&R,212139.5045,0.369085137,5287,2016,December,2016-December,14
1126,NI,T&R,271664.8189,0.369085137,5287,2017,January,2017-January,15
1126,NI,T&R,177218.573,0.369085137,5287,2017,February,2017-February,16
1126,NI,T&R,425474.3018,0.369085137,5287,2017,March,2017-March,17
1126,NI,T&R,687485.0942,0.369085137,5287,2017,April,2017-April,18
1126,NI,T&R,927058.4803,0.369085137,5287,2017,May,2017-May,19
1131,NI,T&R,21472.83997,-0.470659652,7577,2017,June,2017-June,20
1131,NI,T&R,157471.0675,-0.470659652,7577,2017,July,2017-July,21
1131,NI,T&R,177723.2869,-0.470659652,7577,2017,August,2017-August,22
1131,NI,T&R,133492.2891,-0.470659652,7577,2017,September,2017-September,23
1131,NI,T&R,129022.0956,-0.470659652,7577,2017,October,2017-October,24
1131,NI,T&R,163845.1004,-0.470659652,7577,2017,November,2017-November,25
1131,NI,T&R,171776.4739,-0.470659652,7577,2017,December,2017-December,26
1131,NI,T&R,132131.5219,-0.470659652,7577,2018,January,2018-January,27
1136,NI,F&P,381237.2985,-0.591397701,6275,2015,December,2015-December,2
1136,NI,F&P,28154.12281,-0.591397701,6275,2016,January,2016-January,3
1136,NI,F&P,15235.49666,-0.591397701,6275,2016,February,2016-February,4
1136,NI,F&P,17404.65827,-0.591397701,6275,2016,March,2016-March,5
1136,NI,F&P,19668.21045,-0.591397701,6275,2016,April,2016-April,6
1136,NI,F&P,20642.76368,-0.591397701,6275,2016,May,2016-May,7
1136,NI,F&P,21614.45993,-0.591397701,6275,2016,June,2016-June,8
1136,NI,F&P,19736.9083,-0.591397701,6275,2016,July,2016-July,9
1136,NI,F&P,19238.65635,-0.591397701,6275,2016,August,2016-August,10
1136,NI,F&P,13101.24299,-0.591397701,6275,2016,September,2016-September,11
1136,NI,F&P,12418.57173,-0.591397701,6275,2016,October,2016-October,12
1136,NI,F&P,13095.62631,-0.591397701,6275,2016,November,2016-November,13
1136,NI,F&P,16463.64259,-0.591397701,6275,2016,December,2016-December,14
1136,NI,F&P,14505.25683,-0.591397701,6275,2017,January,2017-January,15
1136,NI,F&P,12991.65015,-0.591397701,6275,2017,February,2017-February,16
1136,NI,F&P,27303.82965,-0.591397701,6275,2017,March,2017-March,17
1136,NI,F&P,14317.22909,-0.591397701,6275,2017,April,2017-April,18
1136,NI,F&P,16690.89357,-0.591397701,6275,2017,May,2017-May,19
1146,NI,T&R,15607.8253,1.528726399,3492,2016,February,2016-February,4
1146,NI,T&R,21970.737,1.528726399,3492,2016,May,2016-May,7
1146,NI,T&R,213164.081,1.528726399,3492,2017,February,2017-February,16
1146,NI,T&R,739943.4335,1.528726399,3492,2017,March,2017-March,17
1146,NI,T&R,808480.763,1.528726399,3492,2017,April,2017-April,18
1146,NI,T&R,818869.767,1.528726399,3492,2017,May,2017-May,19
1156,NI,T&R,944763.5411,0.336534719,1386,2016,June,2016-June,8
1156,NI,T&R,520551.8952,0.336534719,1386,2016,July,2016-July,9
1156,NI,T&R,526021.3565,0.336534719,1386,2017,February,2017-February,16
1156,NI,T&R,2188200.688,0.336534719,1386,2017,March,2017-March,17
1156,NI,T&R,2104564.747,0.336534719,1386,2017,April,2017-April,18
1156,NI,T&R,2170125.828,0.336534719,1386,2017,May,2017-May,19
1156,NI,T&R,2038173.215,0.336534719,1386,2017,June,2017-June,20
1156,NI,T&R,2147397.095,0.336534719,1386,2017,July,2017-July,21
1156,NI,T&R,2136261.242,0.336534719,1386,2017,August,2017-August,22
1156,NI,T&R,2072138.124,0.336534719,1386,2017,September,2017-September,23
1156,NI,T&R,2117439.532,0.336534719,1386,2017,October,2017-October,24
1156,NI,T&R,2077566.713,0.336534719,1386,2017,November,2017-November,25
1156,NI,T&R,2163928.096,0.336534719,1386,2017,December,2017-December,26
1156,NI,T&R,1607057.417,0.336534719,1386,2018,January,2018-January,27
1173,OX,F&P,25998.9645,-0.505484568,6370,2017,May,2017-May,19
1173,OX,F&P,30480.21393,-0.505484568,6370,2017,June,2017-June,20
1173,OX,F&P,15312.39369,-0.505484568,6370,2017,July,2017-July,21
1173,OX,F&P,21238.52825,-0.505484568,6370,2017,August,2017-August,22
1173,OX,F&P,21378.97103,-0.505484568,6370,2017,September,2017-September,23
1173,OX,F&P,15897.57194,-0.505484568,6370,2017,October,2017-October,24
1173,OX,F&P,17628.32267,-0.505484568,6370,2017,November,2017-November,25
1173,OX,F&P,17877.53976,-0.505484568,6370,2017,December,2017-December,26
1173,OX,F&P,8253.07866,-0.505484568,6370,2018,January,2018-January,27
1174,CB,F&P,7224.85112,-0.505484568,6370,2017,May,2017-May,19
1174,CB,F&P,13510.635,-0.505484568,6370,2017,June,2017-June,20
1174,CB,F&P,12778.701,-0.505484568,6370,2017,July,2017-July,21
1174,CB,F&P,11235.234,-0.505484568,6370,2017,August,2017-August,22
1174,CB,F&P,10255.554,-0.505484568,6370,2017,September,2017-September,23
1174,CB,F&P,6845.514,-0.505484568,6370,2017,October,2017-October,24
1174,CB,F&P,11236.176,-0.505484568,6370,2017,November,2017-November,25
1174,CB,F&P,16924.914,-0.505484568,6370,2017,December,2017-December,26
1174,CB,F&P,6177.636,-0.505484568,6370,2018,January,2018-January,27
1176,NI,T&R,1111640.091,0.196900441,3492,2017,January,2017-January,15
1176,NI,T&R,3050404.195,0.196900441,3492,2017,February,2017-February,16
1176,NI,T&R,2674686.98,0.196900441,3492,2017,March,2017-March,17
1176,NI,T&R,2342649.061,0.196900441,3492,2017,April,2017-April,18
1176,NI,T&R,2150117.185,0.196900441,3492,2017,May,2017-May,19
1176,NI,T&R,1986376.673,0.196900441,3492,2017,June,2017-June,20
1176,NI,T&R,1829345.763,0.196900441,3492,2017,July,2017-July,21
1176,NI,T&R,1711892.945,0.196900441,3492,2017,August,2017-August,22
1176,NI,T&R,1725151.633,0.196900441,3492,2017,September,2017-September,23
1176,NI,T&R,1776003.355,0.196900441,3492,2017,October,2017-October,24
1176,NI,T&R,1656281.9,0.196900441,3492,2017,November,2017-November,25
1176,NI,T&R,1735694.911,0.196900441,3492,2017,December,2017-December,26
1176,NI,T&R,1323034.532,0.196900441,3492,2018,January,2018-January,27
1180,NI,F&P,53420.43692,-0.407531644,1174,2017,April,2017-April,18
1180,NI,F&P,15312.6339,-0.407531644,1174,2017,May,2017-May,19
1180,NI,F&P,8050.3634,-0.407531644,1174,2017,June,2017-June,20
1180,NI,F&P,23006.2933,-0.407531644,1174,2017,July,2017-July,21
1180,NI,F&P,9713.4958,-0.407531644,1174,2017,August,2017-August,22
1180,NI,F&P,9569.6995,-0.407531644,1174,2017,September,2017-September,23
1180,NI,F&P,6981.3661,-0.407531644,1174,2017,October,2017-October,24
1180,NI,F&P,6240.0906,-0.407531644,1174,2017,November,2017-November,25
1180,NI,F&P,12678.5978,-0.407531644,1174,2017,December,2017-December,26
1180,NI,F&P,5660.4466,-0.407531644,1174,2018,January,2018-January,27
